click_id,id,timestamp,type,campaign,banner,content_unit,network,browser,operating_system,country,state,city
12187,"7,02766669508339E+018",1636256160,CLICK_COMMAND,4772181,14694390,4405735,3348,11,12,1,7,1712
12188,"7,02766669508687E+018",1636256160,DYNAMIC,4833896,14935028,4417889,42,11,12,1,2,526720
12189,"7,02766670367051E+018",1636256162,CLICK_COMMAND,4722436,14904591,4376410,268,0,0,105,1181,56865
12190,"7,02766678956907E+018",1636256182,CLICK_COMMAND,4726964,14591984,3972150,268,0,0,7,2598,87751
12191,"7,02766679386561E+018",1636256184,DYNAMIC,4747229,14694963,4629467,268,11,6,1,2,42476
12192,"7,02766681533769E+018",1636256188,DYNAMIC,4781465,14717409,4352567,408,0,14,1,2,3324
12193,"7,02766684110789E+018",1636256194,DYNAMIC,4799702,14770779,4291409,408,0,14,1,2,3324
12194,"7,02766684969783E+018",1636256196,CLICK_COMMAND,4737859,14650661,3231439,268,6,17,1,10,206933
12195,"7,02766686258588E+018",1636256199,DYNAMIC,4733941,14584012,197586,250,8,14,1,7,2389
12196,"7,02766689694587E+018",1636256208,DYNAMIC,4818885,14820771,4593918,1014,11,6,1,2,42476
12197,"7,02766695277671E+018",1636256220,CLICK_COMMAND,4511338,14464645,4320420,3202,11,12,1,1,93758
12198,"7,02766696567125E+018",1636256223,DYNAMIC,4754183,14940318,3769571,42,0,0,1,10,1771
12199,"7,02766696995862E+018",1636256224,CLICK_COMMAND,498678,2051718,2618236,742,11,17,1,1,4062
12200,"7,02766697855478E+018",1636256226,CLICK_COMMAND,4064118,12218915,4522547,3334,11,12,1,10,1769
12201,"7,02766700861299E+018",1636256233,DYNAMIC,4740891,14653906,4655074,3641,11,6,1,13,43920
12202,"7,02766701290881E+018",1636256234,CLICK_COMMAND,3662387,11187647,4306664,3282,0,14,7,2563,74333
12203,"7,027667047266E+018",1636256242,DYNAMIC,4815034,14810033,3557686,3145,11,17,1,10,1769
12204,"7,02766710310247E+018",1636256255,CLICK_COMMAND,4740173,14689678,4632956,268,11,12,1,11,40502
12205,"7,02766711169398E+018",1636256257,CLICK_COMMAND,4185897,13107603,4627469,3506,0,12,1,10,89203
12206,"7,02766713316639E+018",1636256262,CLICK_COMMAND,4093235,12286069,4320420,3202,30,12,1,1,43904
12207,"7,02766715034776E+018",1636256266,SUBREQUEST_PARENT,1907433,14050970,3769566,42,0,12,1,2,3324
12208,"7,02766716752639E+018",1636256270,DYNAMIC,2379868,14934990,4132486,3237,11,12,1,7,1712
12209,"7,02766717183138E+018",1636256271,DYNAMIC,4718299,14573929,4589387,3334,8,5,1,2,89139
12210,"7,02766718041345E+018",1636256273,DYNAMIC,3998268,13603168,3769574,42,0,12,1,10,7536
12211,"7,02766720617985E+018",1636256279,DYNAMIC,4829427,14853765,3016441,270,6,17,1,3,89148
12212,"7,02766722765456E+018",1636256284,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
12213,"7,02766727060567E+018",1636256294,CLICK_COMMAND,4795231,14756821,4663091,3578,11,12,2,51,1703
12214,"7,02766727919718E+018",1636256296,CLICK_COMMAND,4834188,14873789,4573371,250,15,12,1,10,207057
12215,"7,02766728350964E+018",1636256298,DYNAMIC,3304669,10286350,3615784,42,8,14,246,831,54645
12216,"7,02766729637541E+018",1636256300,DYNAMIC,4718032,14552121,3557687,3145,11,12,7,5459,82796
12217,"7,02766731356688E+018",1636256304,DYNAMIC,3973939,13603176,3769568,42,0,12,1,1,468051
12218,"7,02766731787135E+018",1636256306,DYNAMIC,4851407,14933988,3769571,42,0,0,1,7,1712
12219,"7,02766736509554E+018",1636256316,DYNAMIC,4337568,13505562,4502334,3517,6,10,7,2597,87021
12220,"7,02766738227489E+018",1636256320,CLICK_COMMAND,4823128,14918825,3972159,268,11,17,4,3699,52113
12221,"7,02766739945508E+018",1636256324,DYNAMIC,4795023,14756541,3425368,408,11,12,1,6,11322
12222,"7,02766740804371E+018",1636256326,DYNAMIC,4799702,14767536,4291409,408,11,12,1,12,33549
12223,"7,02766742952837E+018",1636256331,SUBREQUEST_PARENT,1907433,6517877,3769581,42,15,17,1,1,1768
12224,"7,02766744240521E+018",1636256334,DYNAMIC,4850468,14930319,4498627,42,6,10,1,11,1021441
12225,"7,02766745958312E+018",1636256338,DYNAMIC,4799702,14770779,4291409,408,11,12,1,2,3324
12226,"7,02766748536826E+018",1636256344,DYNAMIC,4718286,14579488,4690754,3334,11,6,1,2,42476
12227,"7,02766763140062E+018",1636256378,SUBREQUEST_PARENT,1907433,14055013,3769572,42,0,12,3,42,1737
12228,"7,02766763997312E+018",1636256380,CLICK_COMMAND,4732584,14753092,4599678,268,11,12,1,7,22751
12229,"7,0276676743324E+018",1636256388,CLICK_COMMAND,4722449,14665784,4690250,268,11,12,25,192,91310
12230,"7,02766768292135E+018",1636256390,CLICK_COMMAND,4722507,14666389,4690250,268,8,14,96,6771,56069
12231,"7,0276677044013E+018",1636256395,DYNAMIC,3835272,11636423,3601578,42,11,12,NULL,NULL,NULL
12232,"7,02766774305063E+018",1636256404,CLICK_COMMAND,247486,820804,397690,13,0,6,NULL,NULL,NULL
12233,"7,02766776882122E+018",1636256410,DYNAMIC,4785064,14783201,4552072,71,0,12,1,2,94163
12234,"7,02766778601066E+018",1636256414,DYNAMIC,4847746,14923977,4504722,42,0,12,170,1938,66993
12235,"7,02766779459142E+018",1636256416,CLICK_COMMAND,4727929,14567025,4563989,987,11,12,2,46,2562
12236,"7,02766780747665E+018",1636256419,CLICK_COMMAND,4823136,14918818,3939649,268,11,12,1,7,1712
12237,"7,02766781606875E+018",1636256421,SUBREQUEST_PARENT,1907433,14055981,3769572,42,0,12,1,2,206401
12238,"7,0276678246554E+018",1636256423,SUBREQUEST_PARENT,1907433,6517918,3769555,42,11,12,1,10,14843
12239,"7,0276678375424E+018",1636256426,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,51,1703
12240,"7,02766786761458E+018",1636256433,SUBREQUEST_PARENT,1907433,6517883,3769543,42,15,17,1,2,125067
12241,"7,02766787619593E+018",1636256435,DYNAMIC,4736069,14589494,4644280,3229,11,6,1,2,42476
12242,"7,02766789767096E+018",1636256440,CLICK_COMMAND,4823127,14918826,3939649,268,8,5,112,1385,62622
12243,"7,0276679019656E+018",1636256441,SUBREQUEST_PARENT,1907433,6517918,3769555,42,8,14,1,11,22678
12244,"7,02766794062778E+018",1636256450,DYNAMIC,4834369,14874726,4559068,2035,8,5,2,51,1703
12245,"7,02766794491652E+018",1636256451,CLICK_COMMAND,4798525,14905291,2841613,268,30,12,1,7,1712
12246,"7,02766796639044E+018",1636256456,DYNAMIC,4822048,14938160,4698786,268,11,10,7,5459,82796
12247,"7,0276679706839E+018",1636256457,CLICK_COMMAND,4713978,14854826,4690250,268,11,12,246,831,54677
12248,"7,02766797497991E+018",1636256458,DYNAMIC,4709690,14654261,4596310,268,8,14,7,2552,71301
12249,"7,0276679792739E+018",1636256459,CLICK_COMMAND,4713978,14854828,4690250,268,11,12,246,837,54772
12250,"7,02766798786704E+018",1636256462,DYNAMIC,4722464,14667031,4691436,268,6,17,3,39,18972
12251,"7,02766800074946E+018",1636256464,DYNAMIC,4804146,14784299,4250001,3314,11,12,1,10,207151
12252,"7,02766807806208E+018",1636256482,SUBREQUEST_PARENT,1907433,6517921,3769553,42,11,12,1,1,1022435
12253,"7,02766810812338E+018",1636256489,CLICK_COMMAND,4722507,14666392,4690250,268,8,14,96,6771,56069
12254,"7,02766814677939E+018",1636256498,CLICK_COMMAND,4508208,14186328,4677510,270,0,0,105,1181,56865
12255,"7,02766560845575E+018",1636255908,CLICK_COMMAND,4834188,14873789,4573371,250,11,16,1,7,1712
12256,"7,0276656127496E+018",1636255908,DYNAMIC,4585592,14689816,4586777,268,11,12,1,10,1769
12257,"7,02766563851947E+018",1636255914,CLICK_COMMAND,4734767,14743249,4376848,268,8,14,1,10,207151
12258,"7,02766563853402E+018",1636255914,SUBREQUEST_PARENT,1907433,14055974,3769572,42,11,12,1,6,11322
12259,"7,02766564281261E+018",1636255915,CLICK_COMMAND,3350692,10404670,4311926,3282,8,5,103,6502,57081
12260,"7,02766564281719E+018",1636255915,CLICK_COMMAND,4027834,12147192,4596175,268,11,12,1,10,10200
12261,"7,02766567287954E+018",1636255922,DYNAMIC,4766864,14685942,3769544,42,6,17,1,10,207151
12262,"7,02766568576451E+018",1636255925,CLICK_COMMAND,3353521,10408898,4311926,3282,11,12,1,10,207151
12263,"7,02766569864666E+018",1636255928,CLICK_COMMAND,4722449,14665784,4690250,268,11,12,25,196,46226
12264,"7,0276657158298E+018",1636255932,DYNAMIC,4823881,14849494,4699149,270,11,12,131,1543,211489
12265,"7,02766574589156E+018",1636255939,CLICK_COMMAND,4772124,14694239,4587260,987,0,14,2,47,12147
12266,"7,02766574589221E+018",1636255939,DYNAMIC,4799702,14770779,4291409,408,11,12,1,7,1712
12267,"7,0276657673683E+018",1636255944,CLICK_COMMAND,4039076,12175380,3881041,268,11,12,1,11,875218
12268,"7,02766578027358E+018",1636255947,DYNAMIC,4848349,14925168,3769554,42,11,12,1,1,1765
12269,"7,02766580173059E+018",1636255952,SUBREQUEST_PARENT,1907433,14049735,3769566,42,0,12,1,1,43946
12270,"7,02766584468308E+018",1636255962,DYNAMIC,4473272,13884385,4656710,29,15,17,NULL,NULL,NULL
12271,"7,02766587044568E+018",1636255968,DYNAMIC,4344284,13522589,4250000,3314,6,10,1,2,3324
12272,"7,02766587044646E+018",1636255968,CLICK_COMMAND,4677199,14732663,4654732,3506,11,12,1,6,11322
12273,"7,02766587903535E+018",1636255970,DYNAMIC,4822435,14829356,3723772,3202,8,12,103,1224,57218
12274,"7,02766589192137E+018",1636255973,CLICK_COMMAND,4814218,14807585,4219145,250,6,16,1,2,3324
12275,"7,027665891923E+018",1636255974,CLICK_COMMAND,4814218,14807585,4219145,250,6,10,1,7,22751
12276,"7,02766589621469E+018",1636255974,CLICK_COMMAND,3351869,10406152,4311903,3282,0,0,7,2554,72185
12277,"7,02766589621699E+018",1636255975,DYNAMIC,4799702,14770779,4291409,408,11,12,1,2,3324
12278,"7,02766590480489E+018",1636255976,CLICK_COMMAND,4677208,14702792,4678347,268,8,14,1,2,3324
12279,"7,02766590911205E+018",1636255977,DYNAMIC,4848581,14925712,4504722,42,0,12,1,14,1021038
12280,"7,02766591339718E+018",1636255978,CLICK_COMMAND,4704373,14586213,3849549,268,11,5,25,195,46186
12281,"7,02766591770434E+018",1636255979,SUBREQUEST_PARENT,1907433,6517883,3769543,42,8,5,1,10,10200
12282,"7,0276659219845E+018",1636255980,DYNAMIC,4819898,14823562,4558071,268,11,17,1,2,694001
12283,"7,02766592198758E+018",1636255980,DYNAMIC,3964659,11943883,3769583,42,11,17,1,7,1779
12284,"7,02766592628077E+018",1636255981,DYNAMIC,3973939,13603176,3769568,42,0,12,1,2,35187
12285,"7,0276659348694E+018",1636255983,DYNAMIC,4353294,13544009,4502334,3517,11,12,7,2597,87021
12286,"7,02766596064019E+018",1636255989,DYNAMIC,2756161,14905536,4321821,3239,11,12,1,7,1712
12287,"7,02766600788502E+018",1636256000,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,0,1,9,12133
12288,"7,02766604224378E+018",1636256008,DYNAMIC,4833841,14872610,3955569,250,8,14,7,5459,82796
12289,"7,02766605942411E+018",1636256012,CLICK_COMMAND,4722454,14666276,4690250,268,8,14,5,5642,59404
12290,"7,0276660637213E+018",1636256013,CLICK_COMMAND,4185897,13107603,4627469,3506,11,12,1,2,3324
12291,"7,02766606801489E+018",1636256014,CLICK_COMMAND,4823127,14918826,3939649,268,11,5,7,5460,73155
12292,"7,02766606801509E+018",1636256014,DYNAMIC,4448149,13796538,3708903,250,8,14,1,9,1762
12293,"7,02766608090065E+018",1636256017,CLICK_COMMAND,205559,658071,110312,270,14,16,1,3,1739
12294,"7,02766608090602E+018",1636256017,DYNAMIC,4850468,14930319,4498627,42,15,10,NULL,NULL,NULL
12295,"7,02766615820809E+018",1636256035,CLICK_COMMAND,4781123,14716666,4312936,3202,11,12,1,3,482412
12296,"7,02766616679999E+018",1636256037,CLICK_COMMAND,4713978,14854828,4690250,268,11,12,246,782,209484
12297,"7,02766619688187E+018",1636256045,DYNAMIC,4754468,14659029,3702468,42,11,10,NULL,NULL,NULL
12298,"7,02766620115894E+018",1636256045,CLICK_COMMAND,4722470,14666622,4690250,268,11,12,103,1228,57347
12299,"7,02766624840385E+018",1636256056,DYNAMIC,4803918,14783593,3702467,42,6,17,217,2446,89317
12300,"7,02766633000691E+018",1636256075,DYNAMIC,4807342,14793814,4386889,241,15,17,129,1507,63117
12301,"7,02766637295665E+018",1636256085,CLICK_COMMAND,4782337,14759172,4696566,270,11,6,1,7,38286
12302,"7,02766637297422E+018",1636256085,DYNAMIC,4717629,14537303,3702467,42,11,16,1,2,38151
12303,"7,02766638155465E+018",1636256087,DYNAMIC,3585396,10994314,3311577,111,8,14,1,3,89149
12304,"7,02766639872908E+018",1636256091,CLICK_COMMAND,4709719,14851870,4690250,268,11,12,1,7,1712
12305,"7,02766643738214E+018",1636256100,DYNAMIC,4799702,14767536,4291409,408,11,12,1,2,206432
12306,"7,02766644597103E+018",1636256102,CLICK_COMMAND,1333000,4845126,3397212,32,0,6,NULL,NULL,NULL
12307,"7,02766650610326E+018",1636256116,CLICK_COMMAND,4766276,14702611,3812766,268,0,14,1,3,482412
12308,"7,02766651469005E+018",1636256118,SUBREQUEST_PARENT,1907433,14049735,3769566,42,0,12,1,7,1712
12309,"7,02766651898567E+018",1636256119,CLICK_COMMAND,4823119,14918829,3885248,268,11,12,1,6,11322
12310,"7,02766652328083E+018",1636256120,DYNAMIC,4795168,14756685,3425368,408,0,14,1,13,2384
12311,"7,02766653617649E+018",1636256123,DYNAMIC,3619838,13603022,3769567,42,0,12,1,9,1783
12312,"7,02766657482103E+018",1636256132,SUBREQUEST_PARENT,1907433,14054316,3769572,42,0,12,2,51,952531
12313,"7,02766660919335E+018",1636256140,SUBREQUEST_PARENT,1907433,14055986,3769575,42,0,0,1,10,10200
12314,"7,02766661347639E+018",1636256141,CLICK_COMMAND,4740150,14689660,4632956,268,11,12,1,9,95520
12315,"7,02766663924711E+018",1636256147,DYNAMIC,4794763,14784516,4526205,71,11,12,1,1,1765
12316,"7,02766664783522E+018",1636256149,CLICK_COMMAND,4727082,14586100,4486817,268,0,14,7,2598,87751
12317,"7,02766664784878E+018",1636256149,DYNAMIC,4848345,14925144,3769567,42,0,12,1,2,125571
12318,"7,02766666501423E+018",1636256153,DYNAMIC,4796754,14785193,4651256,3639,11,12,1,10,207057
12319,"7,02766669079616E+018",1636256159,DYNAMIC,4109074,14486411,4607462,834,8,5,1,7,38286
12320,"7,02766669937371E+018",1636256161,DYNAMIC,4733516,14582519,4536992,250,6,17,7,5459,82796
12321,"7,02766670796561E+018",1636256163,DYNAMIC,3487544,14527670,4663756,3492,8,14,103,1219,57145
12322,"7,02766671225894E+018",1636256164,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,46,2562
12323,"7,02766671655541E+018",1636256165,CLICK_COMMAND,498678,2051711,2618236,742,11,17,1,1,4062
12324,"7,02766672085274E+018",1636256166,DYNAMIC,3487535,13862182,4663756,3492,11,12,7,2554,72551
12325,"7,02766672514548E+018",1636256167,CLICK_COMMAND,4780852,14716394,4320420,3202,11,12,1,2,607606
12326,"7,02766677668777E+018",1636256179,CLICK_COMMAND,4590953,14925711,4673965,3334,11,12,1,1,93791
12327,"7,02766678098071E+018",1636256180,CLICK_COMMAND,4814218,14807585,4219145,250,11,12,1,10,14843
12328,"7,02766678956887E+018",1636256182,CLICK_COMMAND,4784850,14733939,4553324,3282,11,12,1,10,1769
12329,"7,02766678956953E+018",1636256182,DYNAMIC,4719691,14552450,3557687,3145,8,14,7,5459,82796
12330,"7,02766678957779E+018",1636256182,CLICK_COMMAND,4772181,14694390,4405735,3348,11,12,1,13,2384
12331,"7,02766680245286E+018",1636256185,DYNAMIC,4743198,14615448,4674273,3347,11,12,138,1687,63461
12332,"7,02766680675726E+018",1636256186,CLICK_COMMAND,4718306,14565832,4690764,3334,8,14,7,5459,82796
12333,"7,0276668110443E+018",1636256187,DYNAMIC,3789219,11520244,4532961,408,0,14,1,3,1739
12334,"7,02766681963312E+018",1636256189,DYNAMIC,4716936,14535583,4395088,3145,6,10,7,2552,71301
12335,"7,02766681963364E+018",1636256189,DYNAMIC,4799702,14767536,4291409,408,11,12,1,10,1769
12336,"7,02766681963496E+018",1636256189,CLICK_COMMAND,3350692,10404670,4311926,3282,11,12,71,629,50822
12337,"7,02766682822849E+018",1636256191,SUBREQUEST_PARENT,1907433,6517886,3702470,42,11,17,1,2,3324
12338,"7,0276668668792E+018",1636256200,DYNAMIC,3542072,14280753,4600820,742,11,10,7,5459,82796
12339,"7,02766687976246E+018",1636256203,DYNAMIC,4833896,14935028,4417889,42,11,12,1,7,1712
12340,"7,02766688405855E+018",1636256204,DYNAMIC,3458082,13618652,3999612,268,11,12,1,1,1765
12341,"7,02766690983006E+018",1636256210,SUBREQUEST_PARENT,1907433,6517883,3769543,42,11,17,1,7,1712
12342,"7,02766693131118E+018",1636256215,SUBREQUEST_PARENT,1907433,14050970,3769566,42,0,12,1,13,319758
12343,"7,0276669398926E+018",1636256217,CLICK_COMMAND,4749359,14646365,4678790,987,11,12,2,48,12148
12344,"7,02766698713861E+018",1636256228,CLICK_COMMAND,4772124,14694239,4587260,987,11,12,2,51,1703
12345,"7,02766700861253E+018",1636256233,DYNAMIC,3754243,14457303,4530262,71,11,16,1,9,366244
12346,"7,02766703008907E+018",1636256238,CLICK_COMMAND,4713978,14854826,4690250,268,11,12,188,2246,69937
12347,"7,02766705585639E+018",1636256244,DYNAMIC,4818140,14818601,2778756,408,8,14,1,2,3324
12348,"7,02766705585875E+018",1636256244,DYNAMIC,4822396,14858006,4654864,71,8,5,1,9,525871
12349,"7,02766706445386E+018",1636256246,DYNAMIC,3978683,11978902,2787885,495,8,14,3,42,1737
12350,"7,02766707303658E+018",1636256248,DYNAMIC,4440158,13776351,4593911,1014,11,6,1,2,42476
12351,"7,02766712457835E+018",1636256260,CLICK_COMMAND,3353521,10408898,4311926,3282,0,0,7,2554,72229
12352,"7,0276671374605E+018",1636256263,CLICK_COMMAND,3816060,11595499,4560315,268,11,12,1,10,207057
12353,"7,02766716323201E+018",1636256269,CLICK_COMMAND,4704373,14586212,3849549,268,11,5,1,2,35187
12354,"7,02766716323483E+018",1636256269,SUBREQUEST_PARENT,1907433,6517921,3769553,42,11,12,1,14,694540
12355,"7,02766716753268E+018",1636256270,DYNAMIC,4850982,14931833,3769545,42,8,14,1,1,206352
12356,"7,02766720189517E+018",1636256278,DYNAMIC,4848186,14924762,4430815,1810,30,12,2,51,1703
12357,"7,02766722765514E+018",1636256284,DYNAMIC,4799702,14767536,4291409,408,11,12,1,10,1769
12358,"7,02766724913418E+018",1636256289,DYNAMIC,4822048,14914515,4698786,268,11,10,7,2552,71301
12359,"7,02766727919495E+018",1636256296,DYNAMIC,4829154,14852866,4490233,3487,11,12,1,7,7656
12360,"7,02766729208018E+018",1636256299,DYNAMIC,4625919,14773158,4599596,71,11,17,1,7,1712
12361,"7,02766730067116E+018",1636256301,CLICK_COMMAND,4704373,14586215,3849549,268,8,14,1,7,1712
12362,"7,02766731355993E+018",1636256304,CLICK_COMMAND,4352876,13542453,4405735,3348,11,12,1,3,1739
12363,"7,02766733503483E+018",1636256309,DYNAMIC,4845345,14917901,4701007,3509,8,14,1,9,206794
12364,"7,027667343623E+018",1636256311,DYNAMIC,4847894,14924393,4591165,3509,0,14,1,2,3324
12365,"7,02766739945515E+018",1636256324,CLICK_COMMAND,4677058,14940418,3979460,250,8,14,1,7,1712
12366,"7,02766743811195E+018",1636256333,DYNAMIC,4704615,14512502,4420443,3317,8,5,2,51,1703
12367,"7,02766745529798E+018",1636256337,CLICK_COMMAND,4780883,14716374,4573072,3341,11,12,1,10,38433
12368,"7,0276674810588E+018",1636256344,DYNAMIC,4840204,14904447,4516253,3108,11,6,1,7,1712
12369,"7,0276675111279E+018",1636256350,DYNAMIC,4684838,14473896,4403245,111,8,14,1,3,89149
12370,"7,02766755836723E+018",1636256361,DYNAMIC,4799702,14767536,4291409,408,0,14,1,10,1020112
12371,"7,027667588436E+018",1636256368,DYNAMIC,4799962,14849422,4699122,270,11,12,1,3,89152
12372,"7,02766763567684E+018",1636256379,DYNAMIC,4353496,13545060,4502334,3517,6,16,7,2597,87021
12373,"7,02766768292194E+018",1636256390,DYNAMIC,4799702,14770779,4291409,408,11,12,1,7,1712
12374,"7,02766768292227E+018",1636256390,CLICK_COMMAND,4772124,14694239,4587260,987,11,5,2,51,1703
12375,"7,02766771298848E+018",1636256397,DYNAMIC,4670800,14467028,4650212,3637,11,12,1,2,35187
12376,"7,02766772587371E+018",1636256400,CLICK_COMMAND,4843838,14936355,4701958,270,8,14,1,7,1712
12377,"7,02766773446306E+018",1636256402,CLICK_COMMAND,1497732,5088675,3397658,6,0,6,NULL,NULL,NULL
12378,"7,02766776023882E+018",1636256408,DYNAMIC,3912935,11931061,4416218,42,11,10,1,1,1765
12379,"7,0276677731312E+018",1636256411,DYNAMIC,4722861,14549968,3769567,42,11,12,1,9,37978
12380,"7,02766783324684E+018",1636256425,DYNAMIC,3978682,11978899,2787885,495,11,12,2,51,1703
12381,"7,02766783754044E+018",1636256426,CLICK_COMMAND,4722443,14665474,4690250,268,11,12,89,1002,55897
12382,"7,02766785472181E+018",1636256430,CLICK_COMMAND,4360667,14689179,4591944,268,11,12,1,2,694842
12383,"7,02766791485221E+018",1636256444,DYNAMIC,4520813,14056213,4662603,42,0,14,1,7,38286
12384,"7,02766793633032E+018",1636256449,SUBREQUEST_PARENT,1907433,14050970,3769566,42,0,12,1,7,1712
12385,"7,02766794922833E+018",1636256452,DYNAMIC,3513866,10812493,4539532,42,8,14,NULL,NULL,NULL
12386,"7,02766795350429E+018",1636256453,DYNAMIC,4799702,14767536,4291409,408,11,12,1,9,7625
12387,"7,02766796639194E+018",1636256456,CLICK_COMMAND,4722507,14666391,4690250,268,11,12,96,6771,56069
12388,"7,02766798787969E+018",1636256461,DYNAMIC,3472794,14246188,3781166,42,0,0,2,51,1703
12389,"7,02766803081763E+018",1636256471,DYNAMIC,4500783,13985058,4586882,42,11,12,1,10,14843
12390,"7,02766808664926E+018",1636256484,DYNAMIC,4855480,14945813,4386889,241,11,6,1,2,42476
12391,"7,02766811243066E+018",1636256490,SUBREQUEST_PARENT,1907433,6517883,3769543,42,6,17,1,3,94747
12392,"7,02766812531465E+018",1636256493,DYNAMIC,3511470,10808865,4539531,42,8,14,NULL,NULL,NULL
12393,"7,02766812959919E+018",1636256494,CLICK_COMMAND,4746975,14760061,4334562,268,30,14,89,1002,55897
12394,"7,0276656127479E+018",1636255908,CLICK_COMMAND,4151315,12554521,2714953,250,8,14,1,2,206474
12395,"7,02766561704425E+018",1636255909,CLICK_COMMAND,4808631,14797560,3940141,566,11,12,1,10,1769
